geneID	chromosome	start	stop
YKL077W	11	291098	292276
DHR2	11	288490	290697
SMY1	11	286248	288218
VMA5	11	284675	285853
TEF4	11	282536	284100
YKL082C	11	281974	280670
YKL083W	11	280566	281180
YKL084W	11	280154	280504
MDH1	11	278768	279772
SRX1	11	277926	278309
CYT2	11	277508	276834
YKL088W	11	274928	276643
MIF2	11	273039	274688
CUE2	11	271523	272854
YKL091C	11	270295	269363
BUD2	11	269104	265790
MBR1	11	264434	265453
YJU3	11	262994	263935
YJU2	11	261922	262758
YKL096C-B	11	258867	258718
CWP1	11	260777	261496
CWP2	11	258898	259176
YKL097C	11	258558	258148
YKL098W	11	256415	257488
UTP11	11	256117	255347
YKL100C	11	255106	253343
YKL100W-A	11	253805	253894
HSL1	11	248566	253122
YKL102C	11	248013	247708
LAP4	11	247328	245784
GFA1	11	245019	242866
YKL105C	11	242229	238831
YKL106C-A	11	236912	236793
AAT1	11	237182	238537
YKL107W	11	235787	236716
SLD2	11	234072	235433
HAP4	11	231873	233537
KTI12	11	229526	228585
YKL111C	11	228445	228110
ABF1	11	226216	228411
RAD27	11	225521	224373
APN1	11	224101	222998
YKL115C	11	222931	222539
PRR1	11	222546	220990
SBA1	11	219970	220620
YKL118W	11	218772	219083
VPH2	11	218863	218216
OAC1	11	216990	217964
YKL121W	11	213788	216346
SRP21	11	212644	212141
YKL123W	11	211689	212069
SSH4	11	210239	211978
RRN3	11	207893	209776
YPK1	11	205353	207395
PGM1	11	203187	204899
PMU1	11	201417	200530
MYO3	11	200165	196350
SHE2	11	196029	195289
YKL131W	11	194479	195000
RMA1	11	194867	193575
YKL133C	11	193071	191680
OCT1	11	191443	189131
APL2	11	188647	186467
YKL136W	11	186423	186821
YKL137W	11	185988	186299
MRPL31	11	185686	185291
YKL138C-A	11	185017	184808
CTK1	11	182963	184549
TGL1	11	180784	182430
SDH3	11	179672	180268
MRP8	11	178520	179179
LTV1	11	176786	178177
RPC25	11	176486	175848
RPT1	11	174218	175621
YKL145W-A	11	174963	175055
AVT3	11	171788	173866
YKL147C	11	172173	171556
SDH1	11	171134	169212
DBR1	11	168834	167617
MCR1	11	166549	167457
YKL151C	11	165935	164922
GPM1	11	164390	163647
YKL153W	11	163605	164114
SRP102	11	161606	162340
RSM22	11	161347	159461
YKL156C-A	11	159096	158980
RPS27A	11	158619	159217
APE2	11	154996	158186
RCN1	11	154456	153821
YKL160W	11	153274	153711
YKL161C	11	150692	149391
YKL162C	11	148843	147635
YKL162C-A	11	146079	145927
PIR3	11	144406	145383
PIR1	11	142824	141799
MCD4	11	140696	137937
YKL165C-A	11	136028	135795
TPK3	11	135710	134514
MRP49	11	134139	133726
KKQ8	11	133497	131293
YKL169C	11	131073	130690
MRPL38	11	130639	131055
YKL171W	11	127480	130266
EBP2	11	125764	127047
SNU114	11	122522	125548
YKL174C	11	122241	120385
ZRT3	11	118798	120309
LST4	11	117991	115505
YKL177W	11	114361	114699
STE3	11	114632	113220
COY1	11	112508	110469
RPL17A	11	109274	110134
PRS1	11	107321	108604
FAS1	11	100676	106831
YKL183C-A	11	98612	98400
LOT5	11	98726	99646
SPE1	11	96762	98162
ASH1	11	94504	96270
MTR2	11	93303	92749
YKL187C	11	91541	89289
PXA2	11	88791	86230
HYM1	11	84709	85908
CNB1	11	82952	83555
DPH2	11	81040	82644
ACP1	11	80542	80165
SDS22	11	79887	78871
MST1	11	78651	77263
YKL195W	11	75826	77037
YKT6	11	75539	74937
PEX1	11	73870	70739
PTK1	11	70223	68274
MNN4	11	67467	63931
YKL202W	11	63822	64403
TOR2	11	63360	55936
EAP1	11	53705	55603
LOS1	11	50052	53354
YKL206C	11	49810	49007
YKL207W	11	48108	48956
CBT1	11	47158	47973
STE6	11	46296	42424
UBA1	11	39164	42238
TRP3	11	38154	36700
SAC1	11	34544	36415
DOA1	11	34108	31961
YRA2	11	31694	31083
YKL215C	11	30688	26828
URA1	11	25216	26160
JEN1	11	22234	24084
YKL218C	11	18339	17359
COS9	11	14485	15708
FRE2	11	11227	9092
MCH2	11	6108	7529
YKL222C	11	5621	3504
YKL223W	11	2390	2722
YKL224C	11	2182	1811
YKL225W	11	452	799
YKLCdelta2	11	84120	83813
YKLCdelta4	11	219369	219041
YKLCdelta5	11	302270	301979
YKLCdelta6	11	313564	313247
YKLCsigma1	11	202629	202290
YKLWdelta1	11	74241	74523
YKLWdelta3	11	162836	163174
YKLWdelta7	11	313838	314169
VPS1	11	442365	440251
PAP1	11	442875	444581
OSH6	11	445024	446370
ECM9	11	447679	446442
YKR005C	11	449507	448164
MRPL13	11	450860	450066
YKR007W	11	451077	451631
RSC4	11	451844	453721
FOX2	11	456697	453995
TOF2	11	460882	458567
YKR011C	11	462339	461278
YKR012C	11	463759	463382
PRY2	11	463602	464591
YPT52	11	465714	465010
YKR015C	11	468310	466604
YKR016W	11	469360	470982
YKR017C	11	472992	471337
YKR018C	11	475543	473366
IRS4	11	477706	475859
VPS51	11	477981	478475
YKR021W	11	478877	481624
YKR022C	11	482782	481814
YKR023W	11	483062	484654
DBP7	11	487015	484787
RPC37	11	487413	488261
GCN3	11	489298	488381
YKR027W	11	491007	493304
SAP190	11	493900	497196
SET3	11	499475	497220
GMH1	11	499924	500745
SPO14	11	506037	500986
YKR032W	11	506159	506473
YKR033C	11	506946	506521
DAL80	11	506540	507349
YKR035C	11	508203	507562
DID2	11	507581	508195
CAF4	11	510323	508344
SPC34	11	511439	510552
KAE1	11	512801	511641
GAP1	11	514705	516513
YKR040C	11	518208	517705
YKR041W	11	517840	518592
UTH1	11	518914	520266
YKR043C	11	521354	520539
UIP5	11	521657	522988
YKR045C	11	523611	523060
PET10	11	524716	523865
YKR047W	11	524899	525204
NAP1	11	526282	525029
YKR049C	11	526873	526472
TRK2	11	527457	530126
YKR051W	11	530588	531844
MRS4	11	533106	532192
YSR3	11	534923	533709
DYN1	11	547567	535289
RHO4	11	547858	548733
TRM2	11	549090	551009
RPS21A	11	551299	551884
GLG1	11	552820	554262
TIF1	11	554629	555816
UTP30	11	556160	556984
KTR2	11	557319	558596
TFA2	11	559308	560294
LAS1	11	561939	560431
YKR064W	11	562189	564780
YKR065C	11	565534	564941
CCP1	11	566840	565755
GPT2	11	567560	569791
BET3	11	570551	569970
MET1	11	571254	573035
YKR070W	11	573216	574274
DRE2	11	575622	574576
SIS2	11	577765	576077
YKR073C	11	578149	577829
YKR074W	11	578851	579318
YKR075C	11	580392	579469
YKR075W-A	11	579854	580123
ECM4	11	581925	583037
YKR077W	11	583295	584386
YKR078W	11	584594	586351
YKR079C	11	588947	586431
MTD1	11	590037	590999
RPF2	11	592182	591148
NUP133	11	592467	595940
DAD2	11	596464	596063
HBS1	11	598532	596697
MRPL20	11	599323	598736
PRP16	11	599499	602714
OMA1	11	603781	602837
YKR088C	11	605059	604046
YKR089C	11	608006	605274
YKR090W	11	608587	610707
SRL3	11	611447	611905
SRP40	11	613525	612305
PTR2	11	615370	617175
RPL40B	11	618390	617636
MLP1	11	619445	625072
YKR095W-A	11	625504	625845
YKR096W	11	626433	630020
PCK1	11	630788	632437
UBP11	11	634815	632662
BAS1	11	635487	637922
YKR100C	11	639604	638537
SIR1	11	640104	642140
FLO10	11	645992	649501
NFT1	11	652716	656372
NFT1	11	656472	657392
YKR105C	11	660100	658352
YKR106W	11	661078	662925
YKRCdelta11	11	513488	513174
YKRCdelta12	11	517426	517095
YKRCdelta8	11	458114	457783
YKRCdelta9	11	490059	489929
YKRWdelta10	11	490107	490430
YKRWomega1	11	665066	665304
DNM1	12	147889	150162
RTT109	12	146290	147600
SFI1	12	143200	146040
ORC3	12	141072	142922
SPO75	12	140545	137939
MMM1	12	136585	137865
YLL006W-A	12	136344	136520
YLL007C	12	136298	134301
DRS1	12	131728	133986
COX17	12	131413	131204
PSR1	12	130612	129329
SOF1	12	127522	128991
YLL012W	12	125533	127254
PUF3	12	124713	122074
YLL014W	12	121321	121647
BPT1	12	116431	121110
SDC25	12	112846	115992
SDC25	12	112233	112544
DPS1	12	111574	109901
COX19	12	108971	108675
KNS1	12	107898	105685
YLL019W-A	12	106907	106999
YLL020C	12	105860	105555
SPA2	12	100946	105346
YLL022C	12	100200	99043
YLL023C	12	98835	97996
SSA2	12	97484	95565
YLL025W	12	94746	95120
HSP104	12	88622	91348
ISA1	12	87402	88154
TPO1	12	84803	86563
YLL029W	12	81460	83709
YLL030C	12	80696	80355
GPI13	12	80204	77151
YLL032C	12	76746	74269
YLL033W	12	73408	74100
RIX7	12	73145	70632
GRC3	12	68579	70477
PRP19	12	68255	66744
YLL037W	12	66561	66941
ENT4	12	66517	65774
UBI4	12	65206	64061
VPS13	12	63644	54210
SDH2	12	53930	53130
ATG10	12	52589	52086
FPS1	12	49937	51946
YLL044W	12	48215	48661
RPL8B	12	48628	47858
RNP1	12	47462	46713
YLL047W	12	46671	47054
YBT1	12	46264	41279
YLL049W	12	40665	41204
COF1	12	40413	39803
FRE6	12	39470	37332
AQY2	12	36360	35911
YLL053C	12	35960	35502
YLL054C	12	35203	32894
YLL055W	12	30109	31704
YLL056C	12	28305	27409
YLL057C	12	26994	25756
YLL058W	12	23569	25296
YLL059C	12	22980	22474
GTT2	12	21839	21138
MMP1	12	17956	19707
MHT1	12	17613	16639
AYT1	12	16072	14648
YLL064C	12	13445	13083
YLL065W	12	11726	12076
YLL066C	12	9836	6120
YLL066W-A	12	6486	6968
YLL066W-B	12	5605	5775
YLL067C	12	4301	585
YLL067W-A	12	843	1325
YLLCdelta1	12	92380	92049
YLR001C	12	153976	151388
NOC3	12	156333	154342
YLR003C	12	157729	156854
YLR004C	12	159504	157933
SSL1	12	160048	161433
SSK1	12	163892	161754
NSE1	12	164391	165401
PAM18	12	166082	165576
RLP24	12	166536	167135
TEN1	12	167801	167319
LOT6	12	169102	169677
YLR012C	12	170280	169981
GAT3	12	171338	171763
PPR1	12	174981	172267
BRE2	12	175226	176743
YLR016C	12	177415	176801
MEU1	12	177607	178620
POM34	12	179605	178706
PSR2	12	180287	181480
YLR020C	12	183404	181788
YLR021W	12	183622	184161
YLR022C	12	184925	184173
YLR023C	12	187128	185497
UBR2	12	193282	187664
SNF7	12	194453	195175
SED5	12	196473	195451
AAT2	12	198086	196830
ADE16	12	201316	199541
RPL15A	12	202591	201977
YLR030W	12	203291	204082
YLR031W	12	204226	204786
RAD5	12	204992	208501
RSC58	12	208762	210270
SMF3	12	211934	210513
MLH2	12	214457	212370
YLR035C-A	12	218908	215441
YLR036C	12	222133	221522
DAN2	12	223060	222686
COX12	12	225173	224922
RIC1	12	228597	225427
YLR040C	12	229583	228909
YLR041W	12	229378	229698
YLR042C	12	230452	229967
TRX1	12	232014	231703
PDC1	12	234082	232391
STU2	12	237704	235038
YLR046C	12	238814	238002
YLR047C	12	241408	239348
RPS0B	12	242233	243350
YLR049C	12	245173	243887
YLR050C	12	246073	245588
YLR051C	12	246978	246325
IES3	12	247202	247954
YLR053C	12	248427	248101
YLR054C	12	250979	248718
SPT8	12	253081	251273
ERG3	12	253862	254959
YLR057W	12	255307	257856
SHM2	12	259402	257993
REX2	12	260548	259739
FRS1	12	260980	262767
RPL22A	12	263195	263949
BUD28	12	263955	263578
YLR063W	12	264158	265255
YLR064W	12	265457	266278
YLR065C	12	266919	266374
SPC3	12	267170	267724
PET309	12	270711	267814
FYV7	12	271009	271464
MEF1	12	273916	271631
XYL2	12	275212	274142
RGR1	12	278627	275379
YLR072W	12	278863	280944
YLR073C	12	281622	281020
BUD20	12	282457	281957
RPL10	12	282928	283593
YLR076C	12	283608	283186
YLR077W	12	283873	285624
BOS1	12	286560	285737
SIC1	12	286821	287675
EMP46	12	287917	289251
GAL2	12	290213	291937
SRL2	12	293573	292395
EMP70	12	296095	294092
RAX2	12	300252	296590
ARP6	12	301990	300674
SMC4	12	302244	306500
CSF1	12	315732	306856
GAA1	12	316108	317952
YLR089C	12	320016	318238
XDJ1	12	320702	322081
YLR091W	12	322298	323179
SUL2	12	323545	326226
NYV1	12	327416	326514
GIS3	12	329239	327731
IOC2	12	332116	329678
KIN2	12	332591	336034
HRT3	12	337266	336232
CHA4	12	339474	337528
ICT1	12	340929	339745
YLR099W-A	12	341326	341589
ERG27	12	341811	342854
YLR101C	12	342962	342567
APC9	12	343768	342971
CDC45	12	345942	343990
YLR104W	12	346586	346981
SEN2	12	348181	347048
MDN1	12	363739	349007
REX3	12	364117	365331
YLR108C	12	368125	366668
AHP1	12	368782	369312
CCW12	12	370099	369698
YLR111W	12	370392	370724
YLR112W	12	370792	371211
HOG1	12	371621	372928
YLR114C	12	377239	374945
CFT2	12	377986	380565
MSL5	12	380823	382253
CLF1	12	384535	382472
YLR118C	12	385409	384726
SRN2	12	385535	386176
YPS1	12	388221	386512
YLR120W-A	12	388673	388774
YPS3	12	390271	388745
YLR122C	12	391332	390955
YLR123C	12	391408	391079
YLR124W	12	391601	391945
YLR125W	12	393485	393895
YLR126C	12	395521	394766
APC2	12	398320	395759
YLR128W	12	398531	399434
DIP2	12	399658	402489
ZRT2	12	404063	402795
ACE2	12	406823	404511
YLR132C	12	408156	407284
CKI1	12	408446	410194
PDC5	12	410724	412415
SLX4	12	413282	415528
TIS11	12	416659	415802
YLR137W	12	417007	418110
NHA1	12	418438	421395
SLS1	12	423474	421543
YLR140W	12	423475	423801
RRN5	12	423684	424775
PUT1	12	425187	426617
YLR143W	12	427330	429387
ACF2	12	432017	429678
YLR145W	12	432169	432774
SPE4	12	433726	432824
SMD3	12	434464	434159
PEP3	12	434642	437398
YLR149C	12	439824	437632
YLR149C-A	12	440457	440371
STM1	12	440468	441289
PCD1	12	442738	441716
YLR152C	12	444689	442959
ACS2	12	447576	445525
RNH203	12	448315	447983
YLR154C-G	12	462672	462523
YLR154C-H	12	468959	468828
TAR1	12	454697	455071
YLR154W-B	12	454393	454557
YLR154W-C	12	452439	452624
YLR154W-E	12	455434	455637
YLR154W-F	12	455884	456024
ASP3-1	12	470406	469318
YLR156C-A	12	472611	472480
YLR156W	12	472114	472458
ASP3-2	12	474058	472970
YLR157C-A	12	481602	480280
YLR157C-B	12	481602	476334
YLR157C-C	12	482191	482060
YLR157W-A	12	475765	475977
YLR157W-C	12	481874	482038
ASP3-3	12	483638	482550
YLR159C-A	12	485843	485712
YLR159W	12	485346	485690
ASP3-4	12	487290	486202
YLR161W	12	488998	489342
YLR162W	12	489574	489930
YLR162W-A	12	490407	490595
MAS1	12	493256	491868
YLR163W-A	12	492814	492927
YLR164W	12	493885	494391
PUS5	12	495260	494496
SEC10	12	498046	495431
RPS31	12	498949	499407
YLR168C	12	500272	499580
YLR169W	12	500337	500690
APS1	12	501051	500581
YLR171W	12	500735	501124
DPH5	12	502164	501262
YLR173W	12	502423	504249
IDP2	12	504593	505831
CBF5	12	506136	507587
RFX1	12	510234	507799
YLR177W	12	511056	512942
TFS1	12	513823	513164
YLR179C	12	514715	514110
SAM1	12	515264	516412
VTA1	12	517672	516680
SWI6	12	517942	520353
TOS4	12	522014	520545
YLR184W	12	522108	522455
RPL37A	12	522665	523290
EMG1	12	523634	524392
YLR187W	12	524867	527947
MDL1	12	528302	530389
ATG26	12	534395	530799
MMR1	12	535216	536691
PEX13	12	537274	538434
HCR1	12	539591	538794
YLR193C	12	540538	540011
YLR194C	12	541575	540811
NMT1	12	543306	541939
PWP1	12	543970	545700
SIK1	12	546099	547613
YLR198C	12	547647	547288
YLR199C	12	548771	547855
YKE2	12	549014	549358
YLR201C	12	550295	549513
YLR202C	12	550638	550196
MSS51	12	551962	550652
QRI5	12	552272	552607
HMX1	12	553679	552726
ENT2	12	554580	556421
HRD3	12	556790	559291
SEC13	12	559553	560446
PNP1	12	561734	560799
CLB4	12	562010	563392
YLR211C	12	564533	563794
TUB4	12	566283	564862
CRR1	12	567924	566656
FRE1	12	568569	570629
YLR215C	12	571860	570778
CPR6	12	573213	572098
YLR217W	12	572911	573234
YLR218C	12	573920	573468
MSC3	12	574153	576339
CCC1	12	576827	577795
YLR221C	12	579026	578364
UTP13	12	581773	579320
YLR222C-A	12	582238	582008
IFH1	12	585492	582235
YLR224W	12	586466	587575
YLR225C	12	588920	587697
BUR2	12	589356	590543
ADY4	12	592045	590564
YLR227W-A	12	593440	594762
YLR227W-B	12	593440	598708
ECM22	12	602465	600021
CDC42	12	604789	604214
YLR230W	12	604576	604881
BNA5	12	607121	605760
YLR232W	12	606832	607179
EST1	12	609526	607427
TOP3	12	609785	611755
YLR235C	12	611932	611534
YLR236C	12	612119	611796
THI7	12	612369	614165
FAR10	12	614757	616193
LIP2	12	617320	616334
VPS34	12	617535	620162
YLR241W	12	620475	622823
ARV1	12	623885	622920
YLR243W	12	624205	625023
MAP1	12	626333	625170
CDD1	12	626932	626504
ERF2	12	627120	628199
YLR247C	12	633356	628686
RCK2	12	634254	636086
YEF3	12	636782	639916
SSP120	12	640319	641023
YLR251W	12	641466	642059
YLR252W	12	641959	642264
YLR253W	12	642629	644338
YLR254C	12	644975	644406
YLR255C	12	645955	645602
HAP1	12	646417	650925
YLR256W-A	12	651119	652441
YLR257W	12	658828	659793
GSY2	12	660718	662835
HSP60	12	665004	663286
LCB5	12	665846	667909
VPS63	12	668565	668239
YPT6	12	668893	668246
YLR262C-A	12	669664	669470
RED1	12	670342	672825
YLR264C-A	12	673946	673830
RPS28B	12	673133	673336
NEJ1	12	675457	674429
PDR8	12	677726	675621
YLR267W	12	678214	679926
SEC22	12	680202	680846
YLR269C	12	681218	680868
DCS1	12	681188	682240
YLR271W	12	682739	683563
YCS4	12	687204	683674
PIG1	12	691031	689085
CDC46	12	691557	693884
SMD2	12	694380	694802
DBP9	12	696832	695048
YSH1	12	699497	697158
YLR278C	12	704026	700001
YLR279W	12	704311	704700
YLR280C	12	704835	704485
YLR281C	12	704962	704495
YLR282C	12	705414	705073
YLR283W	12	705188	706132
ECI1	12	707042	706200
YLR285C-A	12	708340	708170
NNT1	12	707362	708147
CTS1	12	710138	708450
YLR286W-A	12	708564	708698
YLR287C	12	712060	710993
RPS30A	12	713160	712539
MEC3	12	714906	713482
GUF1	12	715091	717028
YLR290C	12	717980	717147
GCD7	12	719464	718319
SEC72	12	720372	719791
GSP1	12	721432	720773
YLR294C	12	722032	721703
ATP14	12	722375	722001
YLR296W	12	722980	723306
YLR297W	12	724046	724435
YHC1	12	725418	724723
YLR299C-A	12	728005	727913
ECM38	12	726071	728053
EXG1	12	728957	730303
YLR301W	12	730827	731561
YLR302C	12	732555	732193
MET17	12	732544	733878
ACO1	12	737550	735214
STT4	12	743865	738163
UBC12	12	744153	744853
YLR307C-A	12	747113	746850
CDA1	12	745622	746527
CDA2	12	747939	748877
IMH1	12	751771	749036
CDC25	12	756995	752226
YLR311C	12	757614	757267
YLR312C	12	758835	757639
YLR312C-B	12	760644	760357
MRPL15	12	759385	760243
SPH1	12	762342	760357
CDC3	12	764137	762575
NKP2	12	764808	765269
TAD3	12	766358	765266
YLR317W	12	765655	766089
EST2	12	766542	769196
BUD6	12	771684	769318
MMS22	12	771940	776304
SFH1	12	777864	776584
VPS65	12	777628	777942
CWC24	12	778952	778173
PEX30	12	779215	780786
RPL38	12	781379	781143
YLR326W	12	782174	782896
YLR327C	12	783387	783127
NMA1	12	784913	786118
REC102	12	786731	787333
CHS5	12	787664	789679
YLR331C	12	791046	790669
MID2	12	790676	791806
RPS25B	12	795899	795573
YLR334C	12	797078	796698
NUP2	12	797430	799592
SGD1	12	802396	799697
VRP1	12	805106	802653
YLR338W	12	804346	805203
YLR339C	12	806335	805784
RPP0	12	805887	806825
SPO77	12	807385	808818
FKS1	12	809997	815627
YLR342W-A	12	815810	815983
YLR343W	12	816094	817761
RPL26A	12	819312	820142
YLR345W	12	820511	822040
YLR346C	12	822592	822287
KAP95	12	826412	823827
YLR347W-A	12	824788	824928
DIC1	12	827872	826976
YLR349W	12	827520	828026
ORM2	12	828729	829379
NIT3	12	830363	829488
YLR352W	12	831115	833538
BUD8	12	834351	836162
TAL1	12	837356	836349
ILV5	12	839252	838065
YLR356W	12	840320	840913
RSC2	12	841330	843999
YLR358C	12	844049	843486
ADE13	12	844281	845729
VPS38	12	846102	847421
YLR361C	12	849123	847387
YLR361C-A	12	849678	849382
STE11	12	849865	852018
NMD4	12	853150	852494
YLR363W-A	12	853460	853717
YLR364C-A	12	855644	855522
YLR364W	12	854061	854390
YLR365W	12	855198	855530
YLR366W	12	855537	855842
RPS22B	12	856441	857316
MDM30	12	857539	859335
SSQ1	12	859551	861524
ARC18	12	862253	861717
ROM2	12	862713	866783
SUR4	12	867353	868390
VID22	12	871366	868661
YLR374C	12	871841	871452
YLR375W	12	871696	872727
YLR376C	12	873553	872825
FBP1	12	874791	873745
SEC61	12	877177	875735
YLR379W	12	876921	877295
CSR1	12	878282	879508
CTF3	12	879723	881924
NAM2	12	884751	882067
RHC18	12	885288	888632
IKI3	12	892900	888851
YLR385C	12	893390	892992
VAC14	12	893628	896270
YLR387C	12	897672	896374
RPS29A	12	898651	898821
STE23	12	902660	899577
ECM19	12	903066	903404
CCW14	12	903724	904440
YLR392C	12	906305	904749
ATP10	12	907079	907918
CST9	12	907950	909398
COX8	12	909965	909729
VPS33	12	912310	910235
AFG2	12	914892	912550
SKI2	12	919019	915156
BDF1	12	921596	919536
YLR399W-A	12	920869	920973
YLR400W	12	922063	922536
YLR401C	12	924447	922618
YLR402W	12	924563	925078
SFP1	12	925566	927617
YLR404W	12	928741	929598
YLR405W	12	929787	930890
RPL31B	12	931753	931063
YLR406C-A	12	932353	932204
YLR407W	12	932965	933654
YLR408C	12	934250	933882
UTP21	12	937230	934411
VIP1	12	937538	940978
YLR410W-A	12	941480	942796
YLR410W-B	12	941480	946793
CTR3	12	947250	947975
YLR412C-A	12	950469	950263
YLR412W	12	948365	949189
YLR413W	12	951152	953179
YLR414C	12	954140	953349
YLR415C	12	954593	954255
YLR416C	12	954885	954487
VPS36	12	955006	956706
CDC73	12	958091	956910
YLR419W	12	958424	962731
URA4	12	963781	964875
RPN13	12	965556	965086
YLR422W	12	965893	971691
ATG17	12	973166	971913
YLR424W	12	973391	975517
TUS1	12	982890	986813
YLR426W	12	987058	988109
MAG2	12	988424	990436
YLR428C	12	990957	990613
CRN1	12	990773	992728
SEN1	12	993430	1000125
ATG23	12	1001699	1000338
IMD3	12	1002553	1004124
CNA1	12	1006004	1004343
YLR434C	12	1006404	1006021
TSR2	12	1006374	1006991
ECM30	12	1011241	1007417
YLR437C	12	1012019	1011618
YLR437C-A	12	1012682	1012455
LSM3	12	1014174	1013905
CAR2	12	1012497	1013771
MRPL4	12	1014487	1015446
YLR440C	12	1017693	1015564
RPS1A	12	1018904	1018137
SIR3	12	1022247	1019311
ECM7	12	1022621	1023967
YLR444C	12	1023984	1023682
YLR445W	12	1024185	1024833
YLR446W	12	1025210	1026511
VMA6	12	1027889	1026852
RPL6B	12	1028849	1029763
FPR4	12	1030829	1032007
HMG2	12	1032623	1035760
LEU3	12	1036089	1038749
SST2	12	1041363	1039267
RIF2	12	1042983	1041796
YLR454W	12	1043995	1051881
YLR455W	12	1053626	1054540
YLR456W	12	1055067	1055681
NBP1	12	1056768	1055809
YLR458W	12	1056452	1056832
CDC91	12	1057331	1058515
YLR460C	12	1060884	1059754
PAU4	12	1062916	1063278
YLR462W	12	1065953	1066561
YLR463C	12	1066813	1066262
YLR464W	12	1066569	1067498
BSC3	12	1067350	1067042
YLR466C-A	12	1070866	1070384
YLR466C-B	12	1071707	1071591
YRF1-4	12	1067084	1071232
YLR467C-A	12	1077529	1077047
YRF1-5	12	1072505	1077895
YLRCTy1-1	12	481898	475977
YLRCTy2-2	12	981696	976254
YLRCdelta16	12	688370	688121
YLRCdelta18	12	732002	731670
YLRCdelta19	12	734673	734503
YLRCdelta2	12	215418	215081
YLRCdelta21	12	818403	818073
YLRCdelta24	12	963541	963226
YLRCdelta25	12	976585	976254
YLRCdelta26	12	981696	981365
YLRCdelta27	12	1052629	1052300
YLRCdelta3	12	221006	220669
YLRCdelta5	12	366145	365811
YLRCdelta7	12	476311	475977
YLRCdelta8	12	481898	481564
YLRCdelta9	12	593037	592708
YLRCsigma1	12	168379	168042
YLRCtau1	12	599846	599572
YLRWTy1-2	12	593147	599064
YLRWTy1-3	12	650826	656745
YLRWTy2-1	12	941189	947147
YLRWdelta10	12	593147	593480
YLRWdelta11	12	598731	599064
YLRWdelta12	12	599270	599546
YLRWdelta13	12	650826	651159
YLRWdelta14	12	656412	656745
YLRWdelta15	12	657451	657769
YLRWdelta17	12	688371	688666
YLRWdelta20	12	796899	797088
YLRWdelta22	12	941189	941520
YLRWdelta23	12	946816	947147
YLRWdelta4	12	221007	221267
YLRWdelta6	12	448843	449029
YLRWsigma2	12	374000	374339
YLRWsigma3	12	657024	657367
YLRWsigma4	12	793552	793870
YPT7	13	267174	267800
YML002W	13	264541	266754
YML003W	13	263483	264355
GLO1	13	262685	261705
YML005W	13	260221	261609
GIS4	13	258416	256092
YML007C-A	13	253272	253162
YAP1	13	253848	255800
ERG6	13	252990	251839
MRPL39	13	251516	251304
YML009C-A	13	251001	250675
YML009W-B	13	250435	250911
SPT5	13	247677	250868
YML011C	13	247428	246895
YML012C-A	13	245914	245537
ERV25	13	246116	246751
SEL1	13	244149	245903
TRM9	13	243225	244064
TAF11	13	243029	241989
PPZ1	13	241536	239458
PSP2	13	236588	238731
YML018C	13	235952	234771
OST6	13	233457	234455
YML020W	13	231149	233143
UNG1	13	230813	229734
APT1	13	228937	229500
YML023C	13	228664	226994
RPS17A	13	225889	226697
YML6	13	225365	224406
RPS18B	13	223828	222987
YOX1	13	221406	222563
TSA1	13	220138	220728
USA1	13	217362	219878
YML030W	13	216435	216914
YML031C-A	13	214421	214086
NDC1	13	214189	216156
RAD52	13	213930	212515
YML034C-A	13	209826	209428
SRC1	13	209525	212155
AMD1	13	208860	206428
YML036W	13	205642	206211
YML037C	13	205408	204386
YMD8	13	204103	202775
YML039W	13	196628	201896
YML040W	13	196628	197950
VPS71	13	195755	194913
CAT2	13	192788	194800
RRN11	13	191767	190244
YML045W	13	184461	189729
YML045W-A	13	184461	185783
PRP39	13	181474	183363
PRM6	13	181075	180017
YML047W-A	13	179893	180258
GSF2	13	178426	179637
RSE1	13	178305	174220
YML050W	13	173139	174074
GAL80	13	171594	172901
SUR7	13	170402	171310
YML053C	13	169754	169116
CYB2	13	167308	165533
YML054C-A	13	167781	167623
SPC2	13	164790	165326
IMD4	13	164176	162194
YML057C-A	13	160412	160023
CMP2	13	160180	161994
SML1	13	159383	159697
HUG1	13	158760	158966
YML059C	13	158258	153219
OGG1	13	151871	153001
PIF1	13	151532	148953
MFT1	13	148683	147505
RPS1B	13	146482	147249
TEM1	13	145876	145139
ORC1	13	142210	144954
SMA2	13	141533	140424
ERV41	13	140214	139063
ITT1	13	137550	138944
POB3	13	135500	137158
DAK1	13	133475	135229
COG8	13	131572	129749
YML072C	13	129367	124730
RPL6A	13	124172	123227
FPR3	13	121324	120089
HMG1	13	118898	115734
WAR1	13	115347	112513
BET5	13	111865	112344
CPR3	13	111002	111550
YML079W	13	110247	110852
DUS1	13	108806	110077
ATP18	13	104162	103983
YML081W	13	104777	108532
YML082W	13	101862	103811
YML083C	13	101050	99794
YML084W	13	99489	99797
TUB1	13	99400	97941
ALO1	13	97371	95791
YML087C	13	95369	94431
UFO1	13	92235	94241
YML089C	13	91409	91041
YML090W	13	90744	91130
RPM2	13	90731	87123
PRE8	13	86739	85987
UTP14	13	83090	85789
YML094C-A	13	82620	82219
GIM5	13	82275	82849
RAD10	13	82113	81481
YML096W	13	79909	81486
VPS9	13	79690	78335
TAF13	13	77267	77770
ARG81	13	77040	74398
YML099W-A	13	74229	74558
TSL1	13	70624	73920
YML100W-A	13	70138	70311
